race_id,race_date,stadium_code,stadium_name,race_no,distance_m,grade,meeting_day_no,meeting_day_label,is_final_day,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,exacta_combo,exacta_payout,trifecta_combo,trifecta_payout,winning_technique,a1_count,a2_count,b1_count,b2_count,avg_national_win_rate,max_national_win_rate,lane1_national_win_rate,lane1_local_win_rate,lane1_motor_place_rate,best_exhibition_time,best_exhibition_lane,lane1_vs_best_exhibition_diff,is_rough_race
202403300208,2024-03-30,02,戸田,8,1800,一般,2,第2日,False,晴,,2,,,1,1,5,3,1-5,1290,1-5-3,5460,逃げ,1,2,3,0,5.175,6.14,4.4,4.7,34.46,6.75,4,0.08,0
202403300712,2024-03-30,07,蒲郡,12,1800,一般,3,第3日,False,曇り,,2,,,1,1,4,6,1-4,710,1-4-6,2910,逃げ,3,3,0,0,6.16,6.95,6.82,6.67,39.87,6.77,4,0.06,0
202403301002,2024-03-30,10,三国,2,1800,一般,3,第3日,False,曇り,,2,,,2,1,3,2,1-3,1090,1-3-2,2960,逃げ,1,2,3,0,5.12,6.92,5.51,5.51,26.92,6.79,3,0.07,0
202403301706,2024-03-30,17,宮島,6,1800,一般,5,第5日,False,晴,,3,,,2,1,2,3,1-2,2810,1-2-3,6620,逃げ,2,0,4,0,5.09,7.17,3.94,4.09,31.43,6.66,3,0.03,0
202403301910,2024-03-30,19,下関,10,1800,一般,1,第1日,False,晴,,1,,,1,3,1,6,3-1,1150,3-1-6,12500,まくり差し,1,3,2,0,5.235,6.04,5.59,6.54,12.5,6.85,2,0.09,1
202403302108,2024-03-30,21,芦屋,8,1800,一般,1,第1日,False,晴,,3,,,3,2,1,3,2-1,710,2-1-3,2080,差し,1,2,2,1,4.958,6.19,4.39,5.11,33.49,6.76,6,0.07,0
202403302111,2024-03-30,21,芦屋,11,1800,一般,1,第1日,False,晴,,3,,,3,1,5,4,1-5,540,1-5-4,1700,逃げ,1,5,0,0,6.158,6.9,6.58,6.73,45.23,6.84,4,0.07,0
202403302304,2024-03-30,23,唐津,4,1800,一般,5,第5日,False,晴,,5,,,5,3,1,2,3-1,1390,3-1-2,4970,まくり差し,6,0,0,0,6.845,7.26,6.75,6.84,20.63,6.58,1,0.0,0
202403310602,2024-03-31,06,浜名湖,2,1800,一般,3,第3日,False,晴,,2,,,1,3,6,5,3-6,3480,3-6-5,8910,抜き,0,0,5,1,4.058,5.11,4.86,3.13,37.13,6.71,4,0.1,0
202403312201,2024-03-31,22,福岡,1,1800,一般,5,第5日,False,曇り,,1,,,2,1,5,2,1-5,570,1-5-2,1470,逃げ,0,1,5,0,4.972,5.95,5.22,5.51,19.23,6.88,5,0.07,0
202403312301,2024-03-31,23,唐津,1,1800,一般,6,第6日,False,曇り,,3,,,3,1,2,5,1-2,230,1-2-5,840,逃げ,6,0,0,0,7.108,8.25,7.26,7.57,41.61,6.59,5,0.03,0
202403312303,2024-03-31,23,唐津,3,1800,一般,6,第6日,False,曇り,,2,,,2,1,2,3,1-2,320,1-2-3,970,逃げ,6,0,0,0,6.715,7.46,6.61,7.78,33.8,6.68,4,0.05,0
202403312309,2024-03-31,23,唐津,9,1800,一般,6,第6日,False,雨,,2,,,2,1,2,3,1-2,400,1-2-3,1190,逃げ,6,0,0,0,7.172,8.25,6.85,9.11,24.62,6.64,1,0.0,0
202403312408,2024-03-31,24,大村,8,1800,一般,6,第6日,False,曇り,,1,,,1,1,2,6,1-2,240,1-2-6,830,逃げ,2,3,1,0,5.795,6.72,6.72,6.36,31.49,6.95,2,0.03,0
202404010503,2024-04-01,05,多摩川,3,1800,一般,1,第1日,False,曇り,,3,,,2,1,2,3,1-2,890,1-2-3,1360,逃げ,0,2,3,1,4.078,6.41,4.45,3.84,32.0,6.77,6,0.06,0
202404010701,2024-04-01,07,蒲郡,1,1800,一般,5,第5日,False,晴,,6,,,3,1,3,4,1-3,340,1-3-4,1590,逃げ,0,0,6,0,4.522,5.03,5.03,5.51,44.31,6.73,3,0.01,0
202404010801,2024-04-01,08,常滑,1,1800,一般,1,第1日,False,晴,,2,,,1,1,4,2,1-4,260,1-4-2,680,逃げ,0,3,2,1,4.57,5.99,5.66,5.76,38.96,6.75,2,0.05,0
202404011207,2024-04-01,12,住之江,7,1800,一般,1,第1日,False,晴,,3,,,1,3,1,5,3-1,930,3-1-5,2270,まくり差し,1,2,2,1,4.632,6.48,5.01,3.25,0.0,7.05,3,0.08,0
202404011909,2024-04-01,19,下関,9,1800,一般,3,第3日,False,晴,,2,,,2,1,2,3,1-2,300,1-2-3,530,逃げ,4,2,0,0,6.233,7.48,7.48,0.0,33.33,6.82,1,0.0,0
202404012001,2024-04-01,20,若松,1,1800,一般,1,第1日,False,晴,,2,,,2,3,1,2,3-1,1810,3-1-2,2960,まくり,0,0,4,2,3.892,5.04,4.73,5.23,36.76,6.82,2,0.01,0
202404020706,2024-04-02,07,蒲郡,6,1800,一般,6,第6日,False,曇り,,3,,,1,6,1,3,6-1,2240,6-1-3,3590,まくり差し,2,1,3,0,5.305,6.79,5.45,5.84,39.41,6.68,6,0.0,0
202404020711,2024-04-02,07,蒲郡,11,1800,一般,6,第6日,False,曇り,,0,,,0,1,3,5,1-3,260,1-3-5,1510,逃げ,3,2,1,0,6.273,6.79,6.79,6.57,33.74,6.67,1,0.0,0
202404020803,2024-04-02,08,常滑,3,1800,一般,2,第2日,False,晴,,1,,,0,2,1,5,2-1,320,2-1-5,990,差し,1,2,3,0,4.915,6.52,3.8,4.4,40.51,6.72,2,0.04,0
202404020809,2024-04-02,08,常滑,9,1800,一般,2,第2日,False,晴,,1,,,0,1,3,2,1-3,390,1-3-2,2170,抜き,1,3,2,0,5.52,6.52,5.91,4.58,31.58,6.76,5,0.03,0
202404021201,2024-04-02,12,住之江,1,1800,一般,2,第2日,False,曇り,,2,,,1,1,3,2,1-3,350,1-3-2,850,逃げ,0,0,5,1,3.728,4.52,4.15,4.47,0.0,6.89,2,0.05,0
202404021911,2024-04-02,19,下関,11,1800,一般,4,第4日,False,曇り,,3,,,3,2,1,4,2-1,630,2-1-4,1510,抜き,2,1,3,0,5.823,6.97,6.21,6.15,28.57,6.86,2,0.08,0
202404022008,2024-04-02,20,若松,8,1800,一般,2,第2日,False,曇り,,4,,,4,1,3,4,1-3,270,1-3-4,770,抜き,1,2,2,1,4.788,6.11,6.11,6.74,36.23,7.06,1,0.0,0
202404022106,2024-04-02,21,芦屋,6,1800,一般,4,第4日,False,曇り,,3,,,3,6,5,2,6-5,3430,6-5-2,6870,まくり,2,2,2,0,5.337,6.68,4.48,0.0,32.59,6.68,6,,0
202404030202,2024-04-03,02,戸田,2,1800,一般,6,第6日,False,雨,,0,,,0,3,4,6,3-4,1420,3-4-6,2860,まくり,2,0,3,1,4.613,6.48,4.47,4.72,44.14,6.63,1,0.0,0
202404030405,2024-04-03,04,平和島,5,1800,一般,2,第2日,False,雨,,1,,,3,1,3,5,1-3,210,1-3-5,790,逃げ,1,0,4,1,4.507,6.39,6.39,6.57,34.71,6.73,1,0.0,0
202404030502,2024-04-03,05,多摩川,2,1800,一般,3,第3日,False,雨,,0,,,2,6,4,1,6-4,4760,6-4-1,22590,まくり差し,1,1,2,2,5.165,7.17,5.87,0.0,35.48,6.68,1,0.0,1
202404030601,2024-04-03,06,浜名湖,1,1800,一般,6,第6日,False,雨,,2,,,1,1,2,3,1-2,500,1-2-3,780,逃げ,0,0,6,0,4.317,5.45,4.88,4.0,37.28,6.63,1,0.0,0
202404030807,2024-04-03,08,常滑,7,1800,一般,3,第3日,False,雨,,2,,,1,5,2,4,5-2,8140,5-2-4,14550,まくり差し,1,2,3,0,5.525,6.54,5.06,4.71,30.99,6.79,4,0.11,1
202404031204,2024-04-03,12,住之江,4,1800,一般,3,第3日,False,雨,,0,,,1,5,3,1,5-3,2510,5-3-1,13800,差し,2,2,2,0,5.393,6.52,3.68,1.0,31.58,6.98,1,0.0,1
202404031207,2024-04-03,12,住之江,7,1800,一般,3,第3日,False,曇り,,2,,,1,4,1,6,4-1,660,4-1-6,2320,まくり,1,2,2,1,4.73,6.54,4.99,3.87,0.0,6.99,4,0.11,0
202404031701,2024-04-03,17,宮島,1,1800,一般,1,第1日,False,雨,,1,,,1,1,3,5,1-3,260,1-3-5,1010,逃げ,1,0,4,1,4.167,6.15,6.15,6.0,30.08,6.7,1,0.0,0
202404032005,2024-04-03,20,若松,5,1200,一般,3,第3日,False,雨,,7,,,7,1,4,5,1-4,320,1-4-5,5090,逃げ,2,1,2,1,5.447,7.43,7.43,6.69,37.33,6.85,6,0.08,0
202404040801,2024-04-04,08,常滑,1,1800,一般,4,第4日,False,晴,,5,,,3,1,2,4,1-2,300,1-2-4,590,逃げ,0,0,5,1,3.508,4.94,3.7,5.05,32.43,6.76,2,0.02,0
202404040909,2024-04-04,09,津,9,1800,一般,2,第2日,False,晴,,6,,,5,2,3,6,2-3,1110,2-3-6,4280,差し,1,1,4,0,5.047,6.69,4.96,4.25,26.14,6.7,3,0.07,0
202404041206,2024-04-04,12,住之江,6,1800,一般,4,第4日,False,曇り,,3,,,1,3,2,1,3-2,640,3-2-1,1400,まくり差し,2,2,1,1,4.992,7.2,5.43,5.3,9.09,6.96,3,0.08,0
202404042205,2024-04-04,22,福岡,5,1800,一般,1,第1日,False,曇り,,3,,,3,2,4,5,2-4,1580,2-4-5,4480,逃げ,1,2,2,1,5.933,6.97,5.29,0.0,55.56,6.82,1,0.0,0
202404050409,2024-04-05,04,平和島,9,1800,一般,4,第4日,False,曇り,,2,,,3,1,5,3,1-5,790,1-5-3,2180,逃げ,1,3,2,0,5.683,6.39,6.35,0.0,25.75,6.65,4,0.03,0
202404050507,2024-04-05,05,多摩川,7,1800,一般,5,第5日,False,曇り,,1,,,2,1,3,2,1-3,1180,1-3-2,2050,逃げ,0,1,3,2,4.83,7.0,4.27,0.0,38.83,6.67,1,0.0,0
202404050511,2024-04-05,05,多摩川,11,1800,一般,5,第5日,False,曇り,,1,,,2,1,5,3,1-5,530,1-5-3,2130,逃げ,1,1,3,1,5.33,6.36,6.23,5.74,30.64,6.6,5,0.03,0
202404051203,2024-04-05,12,住之江,3,1800,一般,5,第5日,False,曇り,,1,,,1,5,4,6,5-4,11560,5-4-6,36710,まくり差し,1,2,3,0,5.112,6.64,5.71,4.33,0.0,6.85,1,0.0,1
202404051402,2024-04-05,14,鳴門,2,1800,一般,4,第4日,False,晴,,2,,,2,3,6,2,3-6,2030,3-6-2,11560,差し,0,3,3,0,5.597,6.7,4.98,4.16,0.0,6.82,6,0.15,1
202404051607,2024-04-05,16,児島,7,1800,一般,2,第2日,False,曇り,,3,,,3,3,1,2,3-1,1180,3-1-2,5200,まくり,6,0,0,0,6.99,7.61,6.65,5.65,29.07,6.64,3,0.09,0
202404051712,2024-04-05,17,宮島,12,1800,一般,3,第3日,False,晴,,4,,,4,1,4,6,1-4,880,1-4-6,4810,逃げ,3,3,0,0,6.075,6.69,6.69,6.81,23.81,6.65,2,0.01,0
202404051909,2024-04-05,19,下関,9,1800,一般,2,第2日,False,晴,,2,,,2,1,4,5,1-4,670,1-4-5,1620,逃げ,0,3,3,0,5.035,5.73,5.59,6.54,27.27,6.8,1,0.0,0
202404052009,2024-04-05,20,若松,9,1800,一般,5,第5日,False,晴,,0,,,1,4,1,5,4-1,3150,4-1-5,8570,抜き,0,3,3,0,4.86,6.23,6.23,6.07,38.16,6.85,6,0.01,0
202404052305,2024-04-05,23,唐津,5,1800,一般,2,第2日,False,曇り,,4,,,4,6,2,5,6-2,19110,6-2-5,81460,抜き,1,3,2,0,5.507,6.21,6.09,0.0,36.15,6.66,5,0.1,1
202404060905,2024-04-06,09,津,5,1800,一般,4,第4日,False,晴,,3,,,2,1,6,2,1-6,1220,1-6-2,3470,逃げ,0,1,5,0,4.578,6.59,6.59,0.0,26.04,6.67,1,0.0,0
202404061003,2024-04-06,10,三国,3,1800,一般,1,第1日,False,晴,,0,,,0,1,4,3,1-4,860,1-4-3,2290,逃げ,2,1,3,0,5.543,6.53,6.3,6.27,48.57,6.65,3,0.02,0
202404061210,2024-04-06,12,住之江,10,1800,一般,6,第6日,False,曇り,,0,,,1,4,1,6,4-1,870,4-1-6,5170,まくり差し,2,2,2,0,5.765,6.54,5.78,5.05,22.22,6.9,4,0.0,0
202404061211,2024-04-06,12,住之江,11,1800,一般,6,第6日,False,曇り,,0,,,1,1,3,4,1-3,330,1-3-4,660,逃げ,2,1,3,0,5.935,6.64,6.44,6.25,27.78,6.91,3,0.01,0
202404061610,2024-04-06,16,児島,10,1800,一般,3,第3日,False,曇り,,3,,,3,1,2,5,1-2,250,1-2-5,1750,逃げ,6,0,0,0,6.895,7.56,7.56,6.77,38.89,6.63,2,0.11,0
202404061703,2024-04-06,17,宮島,3,1800,一般,4,第4日,False,晴,,1,,,1,1,4,2,1-4,2650,1-4-2,8490,逃げ,1,2,3,0,5.482,6.69,4.64,0.0,33.87,6.7,5,0.04,0
202404062207,2024-04-06,22,福岡,7,1800,一般,3,第3日,False,曇り,,2,,,2,2,4,1,2-4,2050,2-4-1,4160,まくり,1,2,2,1,5.823,6.52,6.11,6.96,23.08,6.82,1,0.0,0
202404062306,2024-04-06,23,唐津,6,1800,一般,3,第3日,False,曇り,,2,,,2,1,3,2,1-3,480,1-3-2,2070,逃げ,1,1,4,0,5.425,6.13,4.0,5.21,30.77,6.61,4,0.09,0
202404070206,2024-04-07,02,戸田,6,1800,一般,1,第1日,False,晴,,3,,,2,2,5,4,2-5,1420,2-5-4,8320,まくり,2,1,3,0,5.442,6.78,4.53,5.22,28.48,6.58,2,0.01,0
202404070308,2024-04-07,03,江戸川,8,1800,一般,3,第3日,False,晴,,3,,,5,1,3,4,1-3,270,1-3-4,840,逃げ,1,1,3,1,5.022,6.57,6.57,7.39,34.7,7.03,4,0.05,0
202404070403,2024-04-07,04,平和島,3,1800,一般,6,第6日,False,晴,,1,,,3,5,3,4,5-3,900,5-3-4,8410,まくり差し,1,2,3,0,5.357,6.82,3.82,4.13,28.14,6.58,5,0.15,0
202404070609,2024-04-07,06,浜名湖,9,1800,一般,2,第2日,False,晴,,4,,,2,5,2,3,5-2,1390,5-2-3,7120,差し,3,1,2,0,5.86,6.62,4.82,5.32,40.98,6.62,4,0.05,0
202404071012,2024-04-07,10,三国,12,1800,一般,2,第2日,False,晴,,1,,,1,1,2,3,1-2,420,1-2-3,1180,逃げ,2,3,1,0,6.087,6.57,6.57,7.4,24.0,6.67,3,0.06,0
202404071901,2024-04-07,19,下関,1,1800,一般,4,第4日,False,晴,,2,,,2,2,4,6,2-4,5670,2-4-6,62770,まくり,0,1,5,0,4.633,5.73,5.73,5.08,54.55,6.87,1,0.0,1
202404071910,2024-04-07,19,下関,10,1800,一般,4,第4日,False,晴,,1,,,1,1,2,3,1-2,300,1-2-3,660,逃げ,3,2,1,0,6.057,7.5,7.5,8.29,11.76,6.78,1,0.0,0
202404071911,2024-04-07,19,下関,11,1800,一般,4,第4日,False,晴,,3,,,3,1,4,3,1-4,390,1-4-3,1700,逃げ,2,3,1,0,5.785,6.61,6.2,7.08,35.71,6.8,4,0.03,0
202404072210,2024-04-07,22,福岡,10,1800,一般,4,第4日,False,曇り,,3,,,3,4,1,6,4-1,3090,4-1-6,39370,まくり,2,1,2,1,5.732,6.44,6.44,6.38,25.0,6.89,5,0.04,1
202404080204,2024-04-08,02,戸田,4,1800,一般,2,第2日,False,曇り,,0,,,0,4,5,1,4-5,360,4-5-1,1340,まくり,1,2,3,0,5.365,6.93,4.63,4.13,40.72,6.64,4,0.04,0
202404080310,2024-04-08,03,江戸川,10,1800,一般,4,第4日,False,曇り,,3,,,5,2,1,5,2-1,390,2-1-5,1150,抜き,2,1,3,0,5.273,7.22,6.39,6.68,35.0,6.9,4,0.21,0
202404080910,2024-04-08,09,津,10,1800,一般,6,第6日,False,曇り,,2,,,1,4,2,3,4-2,2100,4-2-3,6810,差し,0,2,4,0,5.158,6.34,3.65,2.22,38.04,6.76,2,0.1,0
202404081901,2024-04-08,19,下関,1,1800,一般,5,第5日,False,雨,,3,,,3,1,4,3,1-4,610,1-4-3,2680,逃げ,0,1,5,0,4.417,5.25,5.25,0.0,43.75,6.91,5,0.08,0
202404082211,2024-04-08,22,福岡,11,1800,一般,5,第5日,False,雨,,2,,,2,1,2,3,1-2,220,1-2-3,550,逃げ,3,1,2,0,5.733,6.44,5.85,6.04,65.38,6.88,1,0.0,0
202404082402,2024-04-08,24,大村,2,1800,一般,2,第2日,False,雨,,1,,,1,6,3,4,6-3,5180,6-3-4,18990,抜き,6,0,0,0,6.625,6.81,6.81,8.29,36.76,6.88,4,0.04,1
202404082405,2024-04-08,24,大村,5,1800,一般,2,第2日,False,雨,,2,,,1,1,2,4,1-2,280,1-2-4,970,逃げ,6,0,0,0,6.832,7.37,6.4,5.81,40.7,6.88,1,0.0,0
202404090801,2024-04-09,08,常滑,1,1800,一般,3,第3日,False,雨,,6,,,4,3,4,1,3-4,1270,3-4-1,2790,差し,0,1,4,1,3.988,6.51,3.43,5.14,22.37,6.73,1,0.0,0
202404091405,2024-04-09,14,鳴門,5,1200,一般,2,第2日,False,雨,,8,,,8,1,2,4,1-2,300,1-2-4,850,逃げ,1,2,1,2,5.69,7.22,5.74,5.86,16.67,7.06,1,0.0,0
202404091612,2024-04-09,16,児島,12,1800,一般,6,第6日,False,晴,,8,,,5,3,4,5,3-4,2710,3-4-5,8290,まくり,6,0,0,0,6.977,7.58,6.86,6.13,40.96,6.72,3,0.04,0
202404092007,2024-04-09,20,若松,7,1800,一般,1,第1日,False,曇り,,4,,,4,1,3,6,1-3,1640,1-3-6,8790,逃げ,1,3,2,0,5.725,7.23,5.1,5.59,40.0,6.91,6,0.05,0
202404092211,2024-04-09,22,福岡,11,1800,一般,6,第6日,False,曇り,,5,,,5,2,1,3,2-1,1280,2-1-3,3160,差し,2,2,2,0,6.108,6.97,6.97,6.56,40.74,6.8,2,0.0,0
202404092403,2024-04-09,24,大村,3,1800,一般,3,第3日,False,晴,,7,,,6,1,2,6,1-2,300,1-2-6,2150,逃げ,6,0,0,0,6.965,7.4,7.4,4.86,28.5,6.88,1,0.0,0
202404100104,2024-04-10,01,桐生,4,1800,一般,6,第6日,False,晴,,4,,,3,1,4,5,1-4,2620,1-4-5,8190,逃げ,0,2,3,1,5.57,6.48,5.37,5.24,31.91,6.72,2,0.06,0
202404100112,2024-04-10,01,桐生,12,1800,一般,6,第6日,False,晴,,2,,,1,1,4,5,1-4,330,1-4-5,920,逃げ,2,1,3,0,6.05,7.1,7.1,7.39,34.55,6.68,5,0.06,0
202404100209,2024-04-10,02,戸田,9,1800,一般,4,第4日,False,晴,,8,,,6,5,6,1,5-6,1750,5-6-1,6090,抜き,2,2,2,0,5.377,6.24,5.44,6.08,28.93,6.59,1,0.0,0
202404100212,2024-04-10,02,戸田,12,1800,一般,4,第4日,False,晴,,8,,,7,1,4,5,1-4,680,1-4-5,3920,逃げ,2,2,2,0,5.572,6.14,6.01,6.2,44.94,6.53,1,0.0,0
202404100305,2024-04-10,03,江戸川,5,1800,一般,5,第5日,False,晴,,3,,,5,5,2,4,5-2,5250,5-2-4,22910,差し,0,2,4,0,4.917,6.71,5.23,4.88,43.32,6.44,3,0.14,1
202404100812,2024-04-10,08,常滑,12,1800,一般,4,第4日,False,晴,,4,,,2,1,3,6,1-3,290,1-3-6,3440,逃げ,1,2,3,0,5.422,6.62,6.62,7.62,36.9,6.74,6,0.09,0
202404101411,2024-04-10,14,鳴門,11,1800,一般,3,第3日,False,晴,,2,,,2,1,5,2,1-5,490,1-5-2,1620,逃げ,2,3,1,0,6.192,7.22,6.47,6.37,0.0,6.79,2,0.17,0
202404101702,2024-04-10,17,宮島,2,1800,一般,1,第1日,False,晴,,1,,,1,3,1,6,3-1,1510,3-1-6,8970,まくり,1,2,2,1,4.882,6.48,4.98,5.75,38.35,6.63,2,0.06,0
202404102004,2024-04-10,20,若松,4,1800,一般,2,第2日,False,晴,,3,,,3,1,6,4,1-6,3010,1-6-4,17470,逃げ,2,1,3,0,5.478,7.23,4.14,3.72,44.44,6.87,6,0.1,1
202404102401,2024-04-10,24,大村,1,1800,一般,4,第4日,False,晴,,2,,,1,1,2,3,1-2,800,1-2-3,1810,逃げ,6,0,0,0,6.62,6.99,6.17,5.81,32.47,6.84,6,0.07,0
202404102404,2024-04-10,24,大村,4,1800,一般,4,第4日,False,晴,,2,,,1,3,1,5,3-1,3120,3-1-5,7520,まくり差し,6,0,0,0,7.278,7.82,7.24,7.15,39.06,6.86,5,0.03,0
202404102408,2024-04-10,24,大村,8,1800,一般,4,第4日,False,晴,,1,,,1,2,4,3,2-4,5030,2-4-3,19820,差し,6,0,0,0,7.003,7.74,6.88,7.53,40.53,6.82,6,0.01,1
202404110201,2024-04-11,02,戸田,1,1800,一般,5,第5日,False,晴,,2,,,1,1,4,2,1-4,1180,1-4-2,2060,逃げ,0,0,6,0,3.915,4.63,4.55,0.0,22.63,6.6,1,0.0,0
202404110612,2024-04-11,06,浜名湖,12,1800,一般,6,第6日,False,晴,,5,,,3,1,3,2,1-3,580,1-3-2,1640,逃げ,6,0,0,0,6.81,7.28,7.11,8.27,29.09,6.57,3,0.03,0
202404110807,2024-04-11,08,常滑,7,1800,一般,5,第5日,False,晴,,3,,,2,1,4,6,1-4,570,1-4-6,970,逃げ,1,1,4,0,5.015,6.63,5.27,4.99,32.43,6.72,6,0.04,0
202404111702,2024-04-11,17,宮島,2,1800,一般,2,第2日,False,曇り,,1,,,1,3,5,6,3-5,2790,3-5-6,9770,まくり,2,1,3,0,5.238,6.41,3.31,4.61,31.39,6.6,6,0.09,0
202404112001,2024-04-11,20,若松,1,1800,一般,3,第3日,False,雨,,3,,,3,1,2,3,1-2,170,1-2-3,370,抜き,0,0,3,3,3.485,5.41,5.15,4.94,38.96,6.84,4,0.02,0
202404112010,2024-04-11,20,若松,10,1800,一般,3,第3日,False,雨,,2,,,2,3,1,6,3-1,1640,3-1-6,10980,まくり差し,1,3,2,0,5.597,7.23,4.79,5.29,24.0,6.89,2,0.02,1
202404121203,2024-04-12,12,住之江,3,1800,一般,2,第2日,False,晴,,2,,,1,2,5,4,2-5,1390,2-5-4,9810,差し,2,1,3,0,5.458,6.63,5.1,5.0,16.67,6.84,5,0.07,0
202404121204,2024-04-12,12,住之江,4,1800,一般,2,第2日,False,晴,,2,,,1,3,1,5,3-1,590,3-1-5,1490,まくり差し,2,2,2,0,5.712,6.78,4.59,5.11,44.44,6.85,1,0.0,0
202404121205,2024-04-12,12,住之江,5,1800,一般,2,第2日,False,晴,,0,,,1,1,2,5,1-2,220,1-2-5,540,逃げ,0,2,3,1,5.13,5.78,5.64,5.76,55.56,6.85,1,0.0,0
202404121206,2024-04-12,12,住之江,6,1800,一般,2,第2日,False,晴,,0,,,1,1,2,4,1-2,310,1-2-4,1250,抜き,2,3,1,0,5.588,6.92,3.92,5.02,52.63,6.92,1,0.0,0
202404121211,2024-04-12,12,住之江,11,1800,一般,2,第2日,False,晴,,3,,,1,1,3,2,1-3,260,1-3-2,1760,逃げ,2,2,2,0,5.872,6.92,6.16,7.1,33.33,6.93,2,0.05,0
202404121409,2024-04-12,14,鳴門,9,1800,一般,5,第5日,False,晴,,1,,,1,1,5,3,1-5,2760,1-5-3,5440,逃げ,0,1,5,0,5.103,5.96,5.83,6.26,0.0,6.89,6,0.05,0
202404122102,2024-04-12,21,芦屋,2,1800,一般,2,第2日,False,晴,,1,,,1,1,4,5,1-4,300,1-4-5,560,逃げ,1,1,3,1,4.497,6.6,6.6,6.83,0.0,6.84,6,0.01,0
202404122403,2024-04-12,24,大村,3,1800,一般,6,第6日,False,曇り,,1,,,1,1,2,3,1-2,300,1-2-3,670,逃げ,6,0,0,0,6.993,7.76,7.07,7.24,40.91,6.84,1,0.0,0
202404130708,2024-04-13,07,蒲郡,8,1800,一般,1,第1日,False,晴,,3,,,1,2,1,4,2-1,260,2-1-4,650,差し,1,2,3,0,5.68,8.02,5.56,5.98,27.46,6.69,4,0.02,0
202404130709,2024-04-13,07,蒲郡,9,1800,一般,1,第1日,False,晴,,2,,,1,1,2,5,1-2,260,1-2-5,2050,逃げ,2,2,2,0,5.308,6.21,6.16,5.64,27.72,6.72,2,0.07,0
202404131006,2024-04-13,10,三国,6,1800,一般,1,第1日,False,晴,,4,,,4,3,4,2,3-4,450,3-4-2,890,まくり差し,1,1,3,1,4.59,6.69,2.69,3.38,33.33,6.77,3,0.05,0
202404131601,2024-04-13,16,児島,1,1800,一般,1,第1日,False,晴,,1,,,1,1,5,2,1-5,440,1-5-2,1480,逃げ,1,0,5,0,5.028,6.65,6.65,6.71,53.76,6.71,1,0.0,0
202404131709,2024-04-13,17,宮島,9,1800,一般,4,第4日,False,晴,,4,,,4,1,4,3,1-4,250,1-4-3,1540,逃げ,1,1,4,0,5.233,6.39,6.39,7.22,45.26,6.65,6,0.04,0
202404132006,2024-04-13,20,若松,6,1800,一般,5,第5日,False,晴,,2,,,2,1,3,5,1-3,600,1-3-5,1690,逃げ,1,3,2,0,5.847,8.22,5.92,0.0,33.75,6.86,1,0.0,0
202404132011,2024-04-13,20,若松,11,1800,一般,5,第5日,False,晴,,1,,,1,1,3,4,1-3,360,1-3-4,1710,逃げ,2,3,1,0,6.065,7.23,5.34,0.0,41.77,6.81,2,0.01,0
202404132110,2024-04-13,21,芦屋,10,1800,一般,3,第3日,False,晴,,2,,,2,6,1,2,6-1,8990,6-1-2,27320,まくり差し,2,3,1,0,5.723,6.6,4.37,5.44,0.0,6.89,4,0.09,1
202404132209,2024-04-13,22,福岡,9,1800,一般,1,第1日,False,晴,,3,,,3,1,2,3,1-2,310,1-2-3,980,逃げ,1,2,2,1,4.747,6.03,5.71,5.3,29.41,6.93,1,0.0,0
202404140103,2024-04-14,01,桐生,3,1800,一般,1,第1日,False,晴,,4,,,3,4,6,3,4-6,980,4-6-3,11960,まくり,1,3,2,0,5.773,7.1,4.67,5.5,38.46,6.67,3,0.13,1
202404140111,2024-04-14,01,桐生,11,1800,一般,1,第1日,False,晴,,0,,,0,1,3,5,1-3,250,1-3-5,2020,逃げ,2,4,0,0,5.772,7.1,5.5,5.85,41.67,6.72,1,0.0,0
202404140112,2024-04-14,01,桐生,12,1800,一般,1,第1日,False,晴,,0,,,0,3,5,4,3-5,5730,3-5-4,14590,まくり差し,6,0,0,0,6.812,7.63,6.42,7.18,22.81,6.68,6,0.15,1
202404140410,2024-04-14,04,平和島,10,1800,一般,2,第2日,False,晴,,3,,,3,2,1,3,2-1,3190,2-1-3,15480,差し,1,3,2,0,5.623,6.77,6.77,5.87,34.29,6.76,6,0.01,1
202404140903,2024-04-14,09,津,3,1800,一般,3,第3日,False,晴,,3,,,2,1,3,4,1-3,310,1-3-4,710,逃げ,2,1,3,0,4.932,6.11,4.39,0.0,38.2,6.81,6,0.12,0
202404141008,2024-04-14,10,三国,8,1800,一般,2,第2日,False,晴,,2,,,2,1,3,4,1-3,1110,1-3-4,1510,逃げ,1,1,3,1,4.827,7.36,4.78,3.05,45.45,6.75,1,0.0,0
202404141203,2024-04-14,12,住之江,3,1800,一般,4,第4日,False,晴,,0,,,1,3,2,1,3-2,6020,3-2-1,10350,まくり差し,1,1,3,1,5.177,6.92,6.92,6.19,0.0,6.89,5,0.05,1
202404141209,2024-04-14,12,住之江,9,1800,一般,4,第4日,False,晴,,2,,,1,1,2,4,1-2,260,1-2-4,580,逃げ,2,2,2,0,5.657,6.51,5.73,6.05,45.0,6.86,4,0.04,0
